date,month,day,h2_kg,cost_da,cost_per_kg_da,grid_import_mwh,solar_to_elz_mwh,green_fraction,demand_met
2023-01-21,1,21,100.11444963490372,3295.208755331336,32.9144171230853,2.603552609576502,2.293676633463918,0.468362112458493,True
2023-01-22,1,22,100.00787063342409,5077.132462838131,50.76732891802297,3.973976950365386,1.0869629133455085,0.21477491189719483,True
2023-01-23,1,23,100.05589231142963,1964.432216576348,19.633348633401233,1.5490874902048293,3.301982162178483,0.6806709445114298,True
2023-01-24,1,24,100.01852529258915,4443.478160948696,44.42655146084157,3.495972843994382,1.4465454747697652,0.2926737710365163,True
2023-01-25,1,25,100.09726316596951,2170.9748674075345,21.68865360292498,1.7040532787370746,3.1139228517020907,0.6463134659445173,True
2023-01-26,1,26,100.0567661462525,2703.975657618282,27.024415856753695,2.1070629518291595,2.6968222417558225,0.5613835745610882,True
2023-01-27,1,27,100.02912847696535,3541.4971487414587,35.40465864957518,2.7769844361467997,2.0287851668457924,0.42215614447734895,True
2023-01-28,1,28,100.14250377364803,2798.9802830653653,27.94997306430341,2.216647188726831,2.5549575417925654,0.5354503748918982,True
2023-01-29,1,29,100.01594322232094,4033.213153274382,40.32570231637104,3.0264540055641493,1.8370973808717947,0.3777275564508915,True
2023-01-30,1,30,100.00259499949021,1965.3121393220172,19.65261140805432,1.4881151545631668,3.31116294360379,0.6899293760177099,True
2023-01-31,1,31,100.09060299962172,1837.465977708634,18.35802685408518,1.3430790559705734,3.4469551635438025,0.7196097158348198,True
2023-02-01,2,1,100.00204792787324,2245.6659905215847,22.4562000184364,1.8110040480695706,3.0596288946787666,0.6281789103475983,True
